"participant","condsFile","order","trial","nTrip","totalListTime","meanListTime","totalShelfTime","meanShelfTime","totalTime","totalCorrect","meanCorrect","meanCorBefInc","totalInCorrect","meanIncorrect","maxCorrect","maxIncorrect","totalClickeds","meanclickeds","meanMU","datetime","Gender","Parent_reported_age","Grade","Ethnicity","Race","screen_use_days","screen_use_hour","screen_purpose","colorblindness","screen_age_started","intervention","languages","birthday.x","birthday.y","age","date","months","days","agebin","conditionType"
36,"noDelayClosing","B",1,1,2.29915614007041,2.29915614007041,21.6339993602596,21.6339993602596,23.93315550033,6,6,3,4,4,6,4,10,10,2,"2/16/2024 9:55:42","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","5-6 days","1-2 hours","playing games, reading books, watching videos","No","5","Yes - attention/hyperactivity ","No","9/18/2018","9/18/18",5.4,"2/16/24",64,29,"64.1-74.0","totalResponse"
36,"oneShot3.2","B",1,1,3.23573354072869,3.23573354072869,10.071178060025,10.071178060025,13.3069116007537,4,4,1,2,2,4,2,6,6,2,"2/16/2024 9:55:42","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","5-6 days","1-2 hours","playing games, reading books, watching videos","No","5","Yes - attention/hyperactivity ","No","9/18/2018","9/18/18",5.4,"2/16/24",64,29,"64.1-74.0","freeResponse"
36,"oneShot3.2","B",2,1,1.75317114032805,1.75317114032805,14.08296795981,14.08296795981,15.8361391001381,5,5,3,1,1,5,1,6,6,4,"2/16/2024 9:55:42","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","5-6 days","1-2 hours","playing games, reading books, watching videos","No","5","Yes - attention/hyperactivity ","No","9/18/2018","9/18/18",5.4,"2/16/24",64,29,"64.1-74.0","freeResponse"
36,"oneShot3.2","B",3,1,2.65712784044445,2.65712784044445,9.46692309062928,9.46692309062928,12.1240509310737,3,3,2,2,2,3,2,5,5,1,"2/16/2024 9:55:42","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","5-6 days","1-2 hours","playing games, reading books, watching videos","No","5","Yes - attention/hyperactivity ","No","9/18/2018","9/18/18",5.4,"2/16/24",64,29,"64.1-74.0","freeResponse"
36,"oneShotClosing","B",1,1,1.20481141004711,1.20481141004711,17.6196569604799,17.6196569604799,18.824468370527,8,8,7,2,2,8,2,10,10,6,"2/16/2024 9:55:42","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","5-6 days","1-2 hours","playing games, reading books, watching videos","No","5","Yes - attention/hyperactivity ","No","9/18/2018","9/18/18",5.4,"2/16/24",64,29,"64.1-74.0","totalResponse"
37,"longDelay","D",1,1,3.55542119964957,3.55542119964957,17.6792258997448,17.6792258997448,21.2346470993944,4,4,4,0,0,4,0,4,4,4,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0","freeResponse"
37,"longDelay","D",2,1,6.64423610037193,6.64423610037193,23.2707587997429,23.2707587997429,29.9149949001148,3,3,1,7,7,3,7,10,10,-4,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0","freeResponse"
37,"longDelay","D",3,1,4.08771450025961,4.08771450025961,11.7941292002797,11.7941292002797,15.8818437005393,3,3,3,2,2,3,2,5,5,1,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0","freeResponse"
37,"longDelayClosing","D",1,1,3.73418369982392,3.73418369982392,11.8839502995834,11.8839502995834,15.6181339994073,5,5,1,5,5,5,5,10,10,0,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0","totalResponse"
37,"noDelay","D",1,1,1.91405020002276,1.91405020002276,15.6102923997678,15.6102923997678,17.5243425997905,2,2,2,5,5,2,5,7,7,-3,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0","freeResponse"
37,"noDelay","D",2,1,2.8207435994409,2.8207435994409,8.74350899970159,8.74350899970159,11.5642525991425,3,3,3,0,0,3,0,3,3,3,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0","freeResponse"
37,"noDelay","D",3,1,2.41865210002288,2.41865210002288,11.2746743001044,11.2746743001044,13.6933264001273,2,2,2,2,2,2,2,4,4,0,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0","freeResponse"
37,"noDelayClosing","D",1,1,1.32889169966802,1.32889169966802,20.9186391001567,20.9186391001567,22.2475307998247,5,5,1,5,5,5,5,10,10,0,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0","totalResponse"
37,"oneShot3.2","D",1,1,3.42143740039319,3.42143740039319,17.8450042996556,17.8450042996556,21.2664417000487,4,4,0,6,6,4,6,10,10,-2,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0","freeResponse"
37,"oneShot3.2","D",2,1,2.00922130001709,2.00922130001709,9.09982960019261,9.09982960019261,11.1090509002097,2,2,2,2,2,2,2,4,4,0,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0","freeResponse"
37,"oneShot3.2","D",3,1,3.2062694998458,3.2062694998458,2.60366999916732,2.60366999916732,5.80993949901313,0,0,0,0,0,0,0,0,0,0,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0","freeResponse"
37,"oneShotClosing","D",1,1,1.45312090031803,1.45312090031803,11.026208799798,11.026208799798,12.4793297001161,3,3,0,7,7,3,7,10,10,-4,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0","totalResponse"
38,"longDelay","B",1,1,4.77425273973495,4.77425273973495,4.60883313976228,4.60883313976228,9.38308587949723,0,0,0,1,1,0,1,1,1,-1,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0","freeResponse"
38,"longDelay","B",2,1,4.65734154032543,4.65734154032543,20.408760080114,20.408760080114,25.0661016204394,9,9,7,1,1,9,1,10,10,8,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0","freeResponse"
38,"longDelay","B",3,1,3.32233374007046,3.32233374007046,18.5858884393238,18.5858884393238,21.9082221793942,5,5,1,5,5,5,5,10,10,0,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0","freeResponse"
38,"longDelayClosing","B",1,1,4.68585304031149,4.68585304031149,14.5952224195935,14.5952224195935,19.281075459905,8,8,6,2,2,8,2,10,10,6,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0","totalResponse"
38,"noDelay","B",1,1,17.8330478803255,17.8330478803255,33.906820920296,33.906820920296,51.7398688006215,4,4,4,1,1,4,1,5,5,3,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0","freeResponse"
38,"noDelay","B",2,1,4.92581361997873,4.92581361997873,5.61323847994208,5.61323847994208,10.5390520999208,0,0,0,0,0,0,0,0,0,0,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0","freeResponse"
38,"noDelay","B",3,1,3.0888384799473,3.0888384799473,4.68388493964449,4.68388493964449,7.77272341959178,1,1,1,0,0,1,0,1,1,1,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0","freeResponse"
38,"noDelayClosing","B",1,1,3.73091838043183,3.73091838043183,36.9712918191217,36.9712918191217,40.7022101995535,6,6,1,4,4,6,4,10,10,2,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0","totalResponse"
38,"oneShot3.2","B",1,1,1.77144068060443,1.77144068060443,13.887665619608,13.887665619608,15.6591063002124,6,6,0,4,4,6,4,10,10,2,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0","freeResponse"
38,"oneShot3.2","B",2,1,2.7292214804329,2.7292214804329,17.5387700195424,17.5387700195424,20.2679914999753,5,5,0,5,5,5,5,10,10,0,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0","freeResponse"
38,"oneShot3.2","B",3,1,5.58467687992379,5.58467687992379,21.4261813191697,21.4261813191697,27.0108581990935,8,8,7,2,2,8,2,10,10,6,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0","freeResponse"
38,"oneShotClosing","B",1,1,2.59623508015648,2.59623508015648,14.8917096196674,14.8917096196674,17.4879446998239,6,6,3,4,4,6,4,10,10,2,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0","totalResponse"
39,"longDelay","D",1,1,13.4536216901615,13.4536216901615,40.9742673700675,40.9742673700675,54.4278890602291,2,2,2,1,1,2,1,3,3,1,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0","freeResponse"
39,"longDelay","D",2,1,8.07909269025549,8.07909269025549,17.195038490463,17.195038490463,25.2741311807185,0,0,0,0,0,0,0,0,0,0,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0","freeResponse"
39,"longDelay","D",3,1,4.85716769006103,4.85716769006103,8.01875768974423,8.01875768974423,12.8759253798053,0,0,0,0,0,0,0,0,0,0,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0","freeResponse"
39,"longDelayClosing","D",1,1,8.85838608955964,8.85838608955964,53.9442670103163,53.9442670103163,62.8026530998759,4,4,2,6,6,4,6,10,10,-2,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0","totalResponse"
39,"noDelay","D",1,1,10.4422871801071,10.4422871801071,8.46852099010721,8.46852099010721,18.9108081702143,1,1,1,0,0,1,0,1,1,1,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0","freeResponse"
39,"noDelay","D",2,1,13.8164477800019,13.8164477800019,32.9217123799026,32.9217123799026,46.7381601599045,1,1,1,0,0,1,0,1,1,1,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0","freeResponse"
39,"noDelay","D",3,1,13.7707672799006,13.7707672799006,35.7896042312495,35.7896042312495,49.5603715111502,5,5,2,4,4,5,4,9,9,1,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0","freeResponse"
39,"noDelayClosing","D",1,1,12.9909118800424,12.9909118800424,43.3219095105305,43.3219095105305,56.3128213905729,4,4,3,6,6,4,6,10,10,-2,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0","totalResponse"
39,"oneShot3.2","D",1,1,5.21634668065235,5.21634668065235,12.781222130172,12.781222130172,17.9975688108243,3,3,1,3,3,3,3,6,6,0,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0","freeResponse"
39,"oneShot3.2","D",2,1,7.90820018015802,7.90820018015802,39.3133300198242,39.3133300198242,47.2215301999822,4,4,1,6,6,4,6,10,10,-2,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0","freeResponse"
39,"oneShot3.2","D",3,1,2.73139357985929,2.73139357985929,10.2275824202225,10.2275824202225,12.9589760000817,1,1,1,0,0,1,0,1,1,1,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0","freeResponse"
39,"oneShotClosing","D",1,1,10.3400388802402,10.3400388802402,18.414563620463,18.414563620463,28.7546025007032,8,8,3,2,2,8,2,10,10,6,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0","totalResponse"
40,"longDelay","B",1,1,5.48517812974751,5.48517812974751,6.50065982993692,6.50065982993692,11.9858379596844,1,1,1,0,0,1,0,1,1,1,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0","freeResponse"
40,"longDelay","B",2,1,8.24662542995065,8.24662542995065,26.0282620298676,26.0282620298676,34.2748874598183,7,7,3,3,3,7,3,10,10,4,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0","freeResponse"
40,"longDelay","B",3,1,4.36144852964208,4.36144852964208,7.1674323300831,7.1674323300831,11.5288808597252,1,1,1,0,0,1,0,1,1,1,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0","freeResponse"
40,"longDelayClosing","B",1,1,5.70482713077217,5.70482713077217,11.7810675404035,11.7810675404035,17.4858946711756,5,5,1,5,5,5,5,10,10,0,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0","totalResponse"
40,"noDelay","B",1,1,3.78190955985337,3.78190955985337,4.52354693040252,4.52354693040252,8.30545649025589,1,1,1,0,0,1,0,1,1,1,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0","freeResponse"
40,"noDelay","B",2,1,21.9958555595949,21.9958555595949,2.26962345978245,2.26962345978245,24.2654790193774,0,0,0,0,0,0,0,0,0,0,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0","freeResponse"
40,"noDelay","B",3,1,4.00318015925586,4.00318015925586,14.0409277901053,14.0409277901053,18.0441079493612,2,2,2,0,0,2,0,2,2,2,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0","freeResponse"
40,"noDelayClosing","B",1,1,7.99150025937706,7.99150025937706,20.6847237399779,20.6847237399779,28.676223999355,4,4,1,6,6,4,6,10,10,-2,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0","totalResponse"
40,"oneShot3.2","B",1,1,11.7028555599973,11.7028555599973,24.8557537696324,24.8557537696324,36.5586093296297,6,6,4,2,2,6,2,8,8,4,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0","freeResponse"
40,"oneShot3.2","B",2,1,7.36516816029325,7.36516816029325,7.9834133698605,7.9834133698605,15.3485815301538,2,2,2,0,0,2,0,2,2,2,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0","freeResponse"
40,"oneShot3.2","B",3,1,8.03336445987225,8.03336445987225,21.2336980700493,21.2336980700493,29.2670625299215,9,9,9,1,1,9,1,10,10,8,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0","freeResponse"
40,"oneShotClosing","B",1,1,4.31758885970339,4.31758885970339,16.3331816401333,16.3331816401333,20.6507704998367,5,5,2,5,5,5,5,10,10,0,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0","totalResponse"
41,"longDelay","D",1,1,6.26399028953165,6.26399028953165,12.1678482899442,12.1678482899442,18.4318385794759,1,1,1,0,0,1,0,1,1,1,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99","freeResponse"
41,"longDelay","D",2,1,3.93824798986316,3.93824798986316,11.0991551796906,11.0991551796906,15.0374031695537,2,2,2,0,0,2,0,2,2,2,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99","freeResponse"
41,"longDelay","D",3,1,7.19407348986715,7.19407348986715,6.46857877960429,6.46857877960429,13.6626522694714,3,3,3,0,0,3,0,3,3,3,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99","freeResponse"
41,"longDelayClosing","D",1,1,5.5870406893082,5.5870406893082,46.9165886100382,46.9165886100382,52.5036292993464,9,9,6,1,1,9,1,10,10,8,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99","totalResponse"
41,"noDelay","D",1,1,4.92135907011107,4.92135907011107,9.76688968017697,9.76688968017697,14.688248750288,3,3,3,0,0,3,0,3,3,3,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99","freeResponse"
41,"noDelay","D",2,1,3.75319318007678,3.75319318007678,8.55572909023613,8.55572909023613,12.3089222703129,3,3,3,0,0,3,0,3,3,3,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99","freeResponse"
41,"noDelay","D",3,1,4.17350667994469,4.17350667994469,12.3652752893977,12.3652752893977,16.5387819693424,3,3,3,0,0,3,0,3,3,3,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99","freeResponse"
41,"noDelayClosing","D",1,1,8.05501437978819,8.05501437978819,32.2217585104518,32.2217585104518,40.27677289024,5,5,4,5,5,5,5,10,10,0,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99","totalResponse"
41,"oneShot3.2","D",1,1,5.0821145796217,5.0821145796217,11.7496801097877,11.7496801097877,16.8317946894094,4,4,4,0,0,4,0,4,4,4,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99","freeResponse"
41,"oneShot3.2","D",2,1,4.84968968015164,4.84968968015164,12.8914162199944,12.8914162199944,17.7411059001461,3,3,3,0,0,3,0,3,3,3,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99","freeResponse"
41,"oneShot3.2","D",3,1,4.06349708046764,4.06349708046764,9.19039672007784,9.19039672007784,13.2538938005455,3,3,3,0,0,3,0,3,3,3,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99","freeResponse"
41,"oneShotClosing","D",1,1,3.6827426799573,3.6827426799573,22.8727675303817,22.8727675303817,26.555510210339,5,5,3,5,5,5,5,10,10,0,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99","totalResponse"
42,"longDelay","B",1,1,4.52358325058594,4.52358325058594,15.8199614500627,15.8199614500627,20.3435447006486,3,3,3,1,1,3,1,4,4,2,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0","freeResponse"
42,"longDelay","B",2,1,14.1373233501799,14.1373233501799,3.29596350016072,3.29596350016072,17.4332868503407,0,0,0,0,0,0,0,0,0,0,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0","freeResponse"
42,"longDelay","B",3,1,5.30776765011251,5.30776765011251,11.410824699793,11.410824699793,16.7185923499055,4,4,4,0,0,4,0,4,4,4,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0","freeResponse"
42,"longDelayClosing","B",1,1,2.13180284993723,2.13180284993723,12.8482583495788,12.8482583495788,14.9800611995161,6,6,4,4,4,6,4,10,10,2,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0","totalResponse"
42,"noDelay","B",1,1,7.08674215013161,7.08674215013161,6.15803290018812,6.15803290018812,13.2447750503197,1,1,1,0,0,1,0,1,1,1,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0","freeResponse"
